id,site_addr,addr_str,addr_num,addr_zip,latitude,longitude,fips
F_288362_2953908,0 RIVER RD,RIVER RD,0,01012,42.34562452541631,-72.86060939299783,250158226051062
F_284939_2955775,0 IRELAND ST EXT,IRELAND ST EXT,0,01012,42.35059650004064,-72.87338101684195,250158226051062
F_299843_2957193,0 SOUTH ST,SOUTH ST,0,01012,42.35513237013482,-72.81833273389681,250158226051096
F_285087_2957504,0 IRELAND ST,IRELAND ST,0,01012,42.355346899081,-72.87293652659139,250158226051062
F_287605_2956473,0 IRELAND ST,IRELAND ST,0,01012,42.35262897237602,-72.8635609395775,250158226051062
F_299940_2958019,0 SOUTH ST,SOUTH ST,0,01012,42.357402802953,-72.81802112796959,250158226051096
F_298134_2957465,272 SOUTH ST,SOUTH ST,272,01012,42.35580601037283,-72.8246703363757,250158226051104
F_304653_2957819,0 BOFAT HILL RD,BOFAT HILL RD,0,01012,42.35705256681422,-72.80057469851783,250158226051096
F_285343_2958615,0 RIVER RD,RIVER RD,0,01012,42.3584064531576,-72.87205564563666,250158226051062
F_299048_2959307,0 SOUTH ST,SOUTH ST,0,01012,42.360898852158535,-72.82139477787774,250158226051096
F_298877_2960021,0 SOUTH ST,SOUTH ST,0,01012,42.36285059952578,-72.82206834897826,250158226051069
F_298172_2960344,0 SOUTH ST,SOUTH ST,0,01012,42.36370680775416,-72.82469518095539,250158226051069
F_285335_2959785,0 IRELAND ST,IRELAND ST,0,01012,42.36161622735102,-72.87215487562266,250158226051062
F_299368_2961061,0 LITTLE COMFORT RD,LITTLE COMFORT RD,0,01012,42.365724938760366,-72.82031137007363,250158226051096
F_301200_2958967,0 LITTLE COMFORT RD,LITTLE COMFORT RD,0,01012,42.3600571880539,-72.81341393427495,250158226051096
F_284882_2960853,0 IRELAND ST,IRELAND ST,0,01012,42.36452648608234,-72.8738944288122,250158226051062
F_286408_2961066,0 RIVER RD,RIVER RD,0,01012,42.365178200522514,-72.86826126165894,250158226051062
F_299471_2961611,0 LITTLE COMFORT RD,LITTLE COMFORT RD,0,01012,42.367238359520826,-72.81996177878865,250158226051096
F_282947_2961841,0 IRELAND ST,IRELAND ST,0,01012,42.36715150711868,-72.88111260870058,250158226051062
F_289282_2959000,0 BRYANT ST,BRYANT ST,0,01012,42.359635718362426,-72.85750640342737,250158226051049
F_300478_2961881,0 LITTLE COMFORT RD,LITTLE COMFORT RD,0,01012,42.36802186405744,-72.81625135807421,250158226051096
F_300997_2963195,0 EAST ST,EAST ST,0,01012,42.37164907456116,-72.81440599134686,250158226051096
F_282789_2963840,0 IRELAND ST,IRELAND ST,0,01012,42.37262911695409,-72.88181701982573,250158226051062
F_284093_2963216,0 IRELAND ST,IRELAND ST,0,01012,42.37097491977953,-72.87695466642973,250158226051062
F_283253_2965190,0 IRELAND ST,IRELAND ST,0,01012,42.37635370531516,-72.88018095858368,250158226051062
F_282564_2966486,0 IRELAND ST,IRELAND ST,0,01012,42.379878897318505,-72.88280830692938,250158226051062
F_283750_2967020,0 RIVER RD,RIVER RD,0,01012,42.38139669816652,-72.8784512923646,250158226051062
F_300238_2967789,0 MAIN RD,MAIN RD,0,01012,42.38422157447511,-72.81747702142232,250158226051076
F_283609_2968488,0 RIVER RD,RIVER RD,0,01012,42.38541816731512,-72.8790609370035,250158226051062
F_298711_2969153,0 OLD CHESTERFIELD RD,OLD CHESTERFIELD RD,0,01012,42.3878991341202,-72.82320665486849,250158226051075
F_297970_2968871,0 OLD CHESTERFIELD RD,OLD CHESTERFIELD RD,0,01012,42.38709383463309,-72.82593297408553,250158226051075
F_299854_2969447,0 OLD CHESTERFIELD RD,OLD CHESTERFIELD RD,0,01012,42.38875436033543,-72.81899307368977,250158226051076
F_299864_2970393,0 OLD CHESTERFIELD RD,OLD CHESTERFIELD RD,0,01012,42.39135033119854,-72.81901021032957,250158226051076
F_299248_2970776,0 OLD CHESTERFIELD RD,OLD CHESTERFIELD RD,0,01012,42.39237500940424,-72.82131220125933,250158226051021
F_299407_2971838,0 SUGAR HILL RD,SUGAR HILL RD,0,01012,42.39529557935585,-72.82078455130966,250158226051021
F_297346_2971427,0 OLD CHESTERFIELD RD,OLD CHESTERFIELD RD,0,01012,42.39408009663367,-72.82838979609427,250158226051011
F_294543_2972344,0 NORTH RD,NORTH RD,0,01012,42.39647581382708,-72.83881836452933,250158226051011
F_285167_2972542,0 MAIN RD,MAIN RD,0,01012,42.396610013578346,-72.8735364650748,250158226051044
F_296106_2972800,0 NORTH RD,NORTH RD,0,01012,42.39779411009284,-72.83305908681231,250158226051011
F_298885_2973155,0 SUGAR HILL RD,SUGAR HILL RD,0,01012,42.39888683729416,-72.82279238230252,250158226051021
F_286572_2975579,0 MAIN RD,MAIN RD,0,01012,42.40500451709495,-72.86851606976819,250158226051003
F_297177_2973462,0 SUGAR HILL RD,SUGAR HILL RD,0,01012,42.39965629700152,-72.82913273583654,250158226051021
F_296927_2975459,0 SUGAR HILL RD,SUGAR HILL RD,0,01012,42.40512475930842,-72.83017348693828,250158226051021
F_285862_2977109,0 MAIN RD,MAIN RD,0,01012,42.40917104391119,-72.87123563579028,250158226051003
F_288413_2976813,0 WILLCUTT RD,WILLCUTT RD,0,01012,42.40847105778336,-72.86177341320169,250158226051003
F_287584_2979355,0 MOUNT RD,MOUNT RD,0,01012,42.41540910808738,-72.86499325714598,250158226051003
F_289988_2980610,0 WILLCUTT RD,WILLCUTT RD,0,01012,42.418957631466895,-72.85616578189695,250158226051003
F_289067_2982401,0 WILLCUTT RD,WILLCUTT RD,0,01012,42.423831306177206,-72.85968191372574,250158226051003
F_286660_2985838,0 RIVER RD,RIVER RD,0,01012,42.43315562657374,-72.86879982516975,250158226051035
F_291255_2985089,0 WILLCUTT RD,WILLCUTT RD,0,01012,42.43130169700902,-72.85173701640088,250158226051002
F_284931_2968286,0 RIVER RD,RIVER RD,0,01012,42.38492248812232,-72.87415621964409,250158226051062
F_305110_2969605,0 OLD CHESTERFIELD RD,OLD CHESTERFIELD RD,0,01012,42.3894092419419,-72.79954843270455,250158226051080
F_681768_2995671,25A UNION TPKE,UNION TPKE,25A,01742,42.46823397108056,-71.40511384155546,250173612001033
F_681275_2996492,24A UNION TPKE,UNION TPKE,24A,01742,42.47048826896849,-71.40693772487188,250173613004049
F_708809_2996197,48X VIRGINIA RD,VIRGINIA RD,48X,01742,42.4695511671748,-71.30488764915967,250173613003000
F_682004_2995919,19B UNION TPKE,UNION TPKE,19B,01742,42.46891375449936,-71.40423812411619,250173613004049
F_682765_2995760,10B UNION TPKE,UNION TPKE,10B,01742,42.46847508273805,-71.40141828486162,250173613004049
F_709070_2992622,25Y SHADYSIDE AVE,SHADYSIDE AVE,25Y,01742,42.45973980497618,-71.30395074326363,250173613003015
F_699430_2983864,93Y WALDEN ST,WALDEN ST,93Y,01742,42.435763185343966,-71.33973555839452,250173611005012
F_707693_2998283,40X VIRGINIA RD,VIRGINIA RD,40X,01742,42.47528202442837,-71.3090066400921,250173613003002
F_709708_2993630,75B VIRGINIA RD,VIRGINIA RD,75B,01742,42.462501688615866,-71.30157776063874,250173613003017
F_708935_2991723,127X LEXINGTON RD,LEXINGTON RD,127X,01742,42.457273815579065,-71.30445866222107,250173613003015
F_683661_2997220,976 BARRETTS MILL RD,BARRETTS MILL RD,976,01742,42.47247840234645,-71.39809096745925,250173613004022
F_701312_2985438,925 WALDEN ST,WALDEN ST,925,01742,42.44007232401066,-71.3327524731361,250173613003046
F_697066_2990939,91 EVERETT ST,EVERETT ST,91,01742,42.45518879656474,-71.34844616008677,250173613002019
F_708358_2991274,120X LEXINGTON RD,LEXINGTON RD,120X,01742,42.456045376881,-71.30660059145792,250173613003015
F_708690_2990775,126X LEXINGTON RD,LEXINGTON RD,126X,01742,42.45467405660533,-71.3053745607457,250173613003015
F_701720_2985971,2Z PHEASANT LN,PHEASANT LN,2Z,01742,42.44153266872544,-71.33123707424177,250173613003046
F_701121_2986089,85X WALDEN ST,WALDEN ST,85X,01742,42.4418596908744,-71.33345534992377,250173613003046
F_681347_2994946,28A UNION TPKE,UNION TPKE,28A,01742,42.46624585911384,-71.40667713151248,250173612001036
F_701240_2985574,90X WALDEN ST,WALDEN ST,90X,01742,42.4404458946054,-71.3330182207076,250173613003046
F_684574_2994009,965 ELM ST,ELM ST,965,01742,42.46366443855391,-71.39472158354019,250173612001001
F_684722_2995276,936 ELM ST,ELM ST,936,01742,42.4671405614496,-71.39416726564205,250173613004033
F_685022_2995206,906 ELM ST,ELM ST,906,01742,42.46694745601855,-71.39305572200557,250173613004033
F_683009_2996780,123B ELM ST,ELM ST,123B,01742,42.47127316426071,-71.40050953604812,250173613004022
F_711396_2995234,777 VIRGINIA RD,VIRGINIA RD,777,01742,42.46689208277463,-71.29530785229717,250173613003000
F_705674_2997116,58B OLD BEDFORD RD,OLD BEDFORD RD,58B,01742,42.472091971185925,-71.31649977739748,250173613003002
F_700762_2985664,915 WALDEN ST,WALDEN ST,915,01742,42.44069540840701,-71.3347884022271,250173613003046
F_697750_2986591,70Y WALDEN ST,WALDEN ST,70Y,01742,42.44325456062924,-71.34594068118882,250173611005012
F_699195_2984176,90B WALDEN ST,WALDEN ST,90B,01742,42.43662052155069,-71.340603929176,250173611005012
F_683265_2995048,407-9 COMMONWEALTH AVE,COMMONWEALTH AVE,407-9,01742,42.46651976771135,-71.39956823782799,250173612001033
F_698699_2990463,305 WALDEN ST,WALDEN ST,305,01742,42.45387453798823,-71.34239829677212,250173613003025
F_812311_3025558,4 RIVERSIDE ST,RIVERSIDE ST,4,01923,42.54882621042962,-70.92053878073614,250092111003005
F_810918_3026796,35 WATER ST,WATER ST,35,01923,42.552248959097234,-70.92567719818814,250092111004033
F_804538_3027054,110 COLLINS ST,COLLINS ST,110,01923,42.5530723194687,-70.94934819886322,250092114023033
F_811331_3027716,26 MILL ST,WATER ST,26,01923,42.554765666735086,-70.9241214415245,250092111003002
F_806292_3027983,110 ASH ST,ASH ST,110,01923,42.555590111489984,-70.9428162257413,250092112002044
F_810748_3027938,6 PERRY ST,PERRY ST,6,01923,42.55538558283994,-70.92627958667315,250092111004004
F_805406_3029505,11 RICE ST,RICE ST,11,01923,42.5597820974952,-70.94606779989468,250092112003009
F_804295_3029944,95 HOLTEN ST,HOLTEN ST,95,01923,42.561006374439465,-70.95018088493623,250092114023026
F_802648_3030561,19 STONE ST,STONE ST,19,01923,42.562728303038384,-70.95627941413557,250092114023023
F_802277_3030505,14 STONE ST,STONE ST,14,01923,42.56258112800349,-70.95765780473502,250092114023023
F_811779_3031552,50 ELLIOTT ST,ELLIOTT ST,50,01923,42.56528276883293,-70.92236236683864,250092111001016
F_807618_3032183,80 MAPLE ST,MAPLE ST,80,01923,42.567090424159794,-70.93779223136158,250092112004025
F_809264_3032829,67 POPLAR ST,POPLAR ST,67,01923,42.568833018592976,-70.9316662592182,250092112004001
F_814863_3033338,16 WAYSIDE DR,WAYSIDE DR,16,01923,42.570125397136565,-70.91086903729712,250092111001001
F_797118_3033095,2 ARMORY RD,ARMORY RD,2,01923,42.56977613773942,-70.97674786481168,250092114011084
F_814497_3033509,201 CONANT ST,CONANT ST,201,01923,42.57060152226992,-70.91222332755923,250092113001018
F_806548_3034903,35 FELLOWS ST,FELLOWS ST,35,01923,42.574572971094426,-70.94169801314615,250092113003027
F_798215_3036060,470 MAPLE ST,MAPLE ST,470,01923,42.57789311850578,-70.9726075307907,250092114011050
F_799110_3037843,4 HATHORNE AVE,HATHORNE AVE,4,01923,42.58277016212927,-70.96924349742076,250092114011050
F_798448_3037900,10 HATHORNE AVE,HATHORNE AVE,10,01923,42.5829378379259,-70.97170016618252,250092114011050
F_798970_3038012,5 HATHORNE AVE,HATHORNE AVE,5,01923,42.58323626076594,-70.9697594109388,250092114011049
F_798838_3038226,466 MAPLE ST,MAPLE ST,466,01923,42.58382569361648,-70.97024459022276,250092114011049
F_798889_3038458,470 MAPLE ST,MAPLE ST,470,01923,42.58446139571716,-70.97004987396916,250092114011049
F_798931_3038636,471 MAPLE ST,MAPLE ST,471,01923,42.58494908341749,-70.96988981781608,250092114011048
F_798490_3038851,1 KIRKBRIDE DR,KIRKBRIDE DR,1,01923,42.58554651813198,-70.97152234355595,250092114011063
F_799297_3039080,485 MAPLE ST,MAPLE ST,485,01923,42.586161099281,-70.96852055511665,250092114011035
F_796929_3039299,111 MIDDLETON RD,MIDDLETON RD,111,01923,42.58680215162607,-70.97730833809094,250092114011058
F_797244_3038847,99 MIDDLETON RD,MIDDLETON RD,99,01923,42.585556632701575,-70.97614898837568,250092114011052
F_793772_3038686,200 DAYTON ST,DAYTON ST,200,01923,42.58517266282122,-70.98904455306902,250092114011067
F_796918_3040262,562 MAPLE ST,MAPLE ST,562,01923,42.58944465488697,-70.97732727133001,250092114011016
F_800681_3040091,1 RAND CIR,RAND CIR,1,01923,42.58891134282809,-70.96335792625005,250092114011027
F_797435_3040338,5 PRESTON ST,PRESTON ST,5,01923,42.58964447795663,-70.97540573141657,250092114011018
F_805734_3040034,72 NORTH ST,NORTH ST,72,01923,42.588666188676775,-70.94459592656077,250092113003003
F_795300_3038990,225 DAYTON ST,DAYTON ST,225,01923,42.58598153631497,-70.9833640918753,250092114011068
F_799541_3041964,80 FERNCROFT RD,FERNCROFT RD,80,01923,42.59407014953757,-70.96754769515196,250092114011011
F_797550_3041313,565 MAPLE ST,MAPLE ST,565,01923,42.59231777816868,-70.9749564076944,250092114011011
F_799171_3041066,10 FERNCROFT RD,FERNCROFT RD,10,01923,42.59161251508274,-70.96894249958208,250092114011011
F_797711_3036368,6 HATHORNE AVE,HATHORNE AVE,6,01923,42.57874675911438,-70.97447167281919,250092114011050
F_805113_3047092,498 LOCUST ST,LOCUST ST,498,01923,42.60804318421808,-70.94673188394154,250092114021001
F_807097_3032148,10 HOBART ST,HOBART ST,10,01923,42.567003795855335,-70.93972705129075,250092112004023
F_696818_3076305,135 MYRON ST,MYRON ST,135,01826,42.68942562609297,-71.34880441102919,250173141021004
F_694156_3074430,92 VARNUM RD,VARNUM RD,92,01826,42.68429351556697,-71.358716791206,250173141011017
F_689896_3072543,280 TYNGSBORO RD,TYNGSBORO RD,280,01826,42.67913422148744,-71.37457012536528,250173141013038
F_708399_3072300,67 TANGLEWOOD DR,TANGLEWOOD DR,67,01826,42.67837234200171,-71.30576494143783,250173143011016
F_700413_3072175,51 TURGEON AV,TURGEON AV,51,01826,42.67807544906835,-71.33546309444822,250173141022020
F_696481_3071023,971 MAMMOTH RD,MAMMOTH RD,971,01826,42.67493446290474,-71.3500923484209,250173141025009
F_691909_3070848,20 HIGHLAND AV,HIGHLAND AV,20,01826,42.67447509231848,-71.36709417949412,250173141013033
F_691741_3070703,25 HIGHLAND AV,HIGHLAND AV,25,01826,42.67407795553794,-71.3677197130502,250173141013033
F_692062_3070418,42 HIGHLAND AV,HIGHLAND AV,42,01826,42.67329459570175,-71.36652776069737,250173141013037
F_708159_3070862,1530 BRIDGE ST,BRIDGE ST,1530,01826,42.674428238490975,-71.30666954074289,250173142003010
F_691854_3070351,45 HIGHLAND AV,HIGHLAND AV,45,01826,42.67311165042785,-71.36730156862558,250173141013037
F_700674_3069609,65 PHINEAS ST,PHINEAS ST,65,01826,42.67103343659574,-71.33451104081911,250173141024000
F_706467_3067663,485 HILDRETH ST,HILDRETH ST,485,01826,42.66566112065328,-71.31298720417041,250173142003032
F_698651_3065454,457  MAMMOTH RD,MAMMOTH RD,457,01826,42.65964337838173,-71.34206162998171,250173141023025
F_704327_3067820,125 SLADEN ST,SLADEN ST,125,01826,42.66610450063624,-71.32094231144923,250173142002001
F_705357_3067560,204 PLEASANT ST UN M6,PLEASANT ST UN M6,204,01826,42.66538511105211,-71.3171149076725,250173142002000
F_696128_3066433,55 GUMPUS RD,GUMPUS RD,55,01826,42.662342022695285,-71.35143469375232,250173141013041
F_702527_3066614,47 HAMPSON ST,HAMPSON ST,47,01826,42.66280562494448,-71.32764366250102,250173142001031
F_693877_3064182,TOTMAN RD,TOTMAN RD,nan,01826,42.6561761186782,-71.35981703424335,250173141013041
F_690182_3069893,TYNGSBORO RD,TYNGSBORO RD,nan,01826,42.67186195178244,-71.37352118620758,250173141013033
F_693355_3076511,216 BOUCHARD AV,BOUCHARD AV,216,01826,42.6900069748237,-71.36168317337892,250173141012023
F_702051_3067598,113 PARKER AV,PARKER AV,113,01826,42.66550817221338,-71.32940599229256,250173142001027
F_707658_3071085,144 GREENMONT AV,GREENMONT AV,144,01826,42.67504320935983,-71.30853061236459,250173142003010
F_705174_3067756,204 PLEASANT ST UN C6,PLEASANT ST UN C6,204,01826,42.66592397452731,-71.31779372597185,250173142002000
F_705368_3067762,204 PLEASANT ST UN L6,PLEASANT ST UN L6,204,01826,42.66593929811524,-71.31707240017423,250173142002000
F_705311_3068020,204 PLEASANT ST UN I6,PLEASANT ST UN I6,204,01826,42.66664753894184,-71.31728226728269,250173142002000
F_705118_3068038,204 PLEASANT ST UN E6,PLEASANT ST UN E6,204,01826,42.666698059870704,-71.3179996927781,250173142002000
F_705267_3068210,204 PLEASANT ST UN F6,PLEASANT ST UN F6,204,01826,42.66716912318002,-71.3174443460667,250173142002000
F_693958_3066368,75 GUMPUS RD,GUMPUS RD,75,01826,42.66217376304913,-71.35950254326622,250173141013033
F_702383_3066635,61 HAMPSON ST,HAMPSON ST,61,01826,42.66286404240172,-71.32817886043068,250173142001031
M_234396_860472,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99386887128061,-71.08487006948046,250056002023010
M_233976_860580,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99485951161901,-71.08993276067349,250056002023010
M_234979_860132,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99078201150092,-71.07785418719392,250056002023011
M_234923_860159,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99102759198094,-71.07852840488043,250056002023011
M_234388_860226,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99165442718516,-71.08498106700581,250056002023010
M_234267_860264,172R HOWARD STREET,HOWARD STREET,172R,nan,41.9920018412837,-71.0864391348836,250056002023010
M_234239_860272,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99207508891784,-71.08677658767671,250056002023010
M_234195_860246,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99184292280807,-71.08730912449059,250056002023010
M_234166_860305,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99237537623688,-71.08765567051123,250056002023010
M_234125_860298,172R HOWARD STREET,HOWARD STREET,172R,nan,41.9923141370429,-71.08815089358144,250056002023010
M_234776_860301,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99231257641627,-71.08029402733575,250056002023010
M_234099_860303,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99236028304997,-71.08846438735928,250056002023010
M_234049_860315,172R HOWARD STREET,HOWARD STREET,172R,nan,41.9924704922014,-71.0890671226358,250056002023010
M_234913_860383,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99304475976549,-71.07863573430238,250056002023011
M_233991_860327,172R HOWARD STREET,HOWARD STREET,172R,nan,41.992581044628,-71.08976640961906,250056002023010
M_234640_860253,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99188643463466,-71.08193820253375,250056002023010
M_233787_860405,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99329210387559,-71.09222392485009,250056002023010
M_234069_860512,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99424326103485,-71.08881428759341,250056002023010
M_234380_860433,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99351844627404,-71.08506546232636,250056002023010
M_233738_860415,172R HOWARD STREET,HOWARD STREET,172R,nan,41.993384243750725,-71.09281472183329,250056002023010
M_236531_860541,732R TURNPIKE STREET,TURNPIKE STREET,732R,nan,41.99439363734528,-71.05909860951222,250056002023004
M_234108_860763,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99650137790567,-71.0883289751613,250056002023010
M_236540_859945,742R TURNPIKE STREET,TURNPIKE STREET,742R,nan,41.98902730087957,-71.05902717651043,250056002023004
M_236378_860046,742R TURNPIKE STREET,TURNPIKE STREET,742R,nan,41.98994414994902,-71.06097592017996,250056002023004
M_234841_860068,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99021194182428,-71.07952342760917,250056002023010
M_232747_868234,28 BARROWS STREET,BARROWS STREET,28,nan,42.06382224365781,-71.1043372256364,250056001001010
M_232669_862446,1R BERWICK ROAD,BERWICK ROAD,1R,nan,42.011715022300905,-71.10560299863842,250056002041007
M_234060_862375,276R FOUNDRY STREET,FOUNDRY STREET,276R,nan,42.01101665415275,-71.08881451676714,250056002023009
M_232492_868333,50 DAY STREET,DAY STREET,50,nan,42.0647241648998,-71.10741269178013,250056001001002
M_234282_860933,102R HOWARD STREET,HOWARD STREET,102R,nan,41.99802434618895,-71.0862189383442,250056002023010
M_234427_861035,102R HOWARD STREET,HOWARD STREET,102R,nan,41.99893632861941,-71.08446282963835,250056002023010
M_233949_861718,68R HOWARD STREET,HOWARD STREET,68R,nan,42.00510635034868,-71.09019263813175,250056002023010
M_234102_861917,40R HOWARD STREET,HOWARD STREET,40R,nan,42.006891357609696,-71.0883341696569,250056002023009
M_234427_861419,88R HOWARD STREET,HOWARD STREET,88R,nan,42.00239356578235,-71.08444024863581,250056002023010
M_235368_860899,593R TURNPIKE STREET,TURNPIKE STREET,593R,nan,41.997670053285134,-71.07311327253797,250056002023007
M_235174_861193,613R TURNPIKE STREET,TURNPIKE STREET,613R,nan,42.00032571716209,-71.07543712336859,250056002023007
M_234802_861346,88R HOWARD STREET,HOWARD STREET,88R,nan,42.00171979236735,-71.07991812943092,250056002023007
M_236511_860147,732R TURNPIKE STREET,TURNPIKE STREET,732R,nan,41.9908473004979,-71.05936455535715,250056002023004
M_235602_860352,733 TURNPIKE STREET,TURNPIKE STREET,733,nan,41.992734713188895,-71.07032223175334,250056002023011
M_234652_861264,102R HOWARD STREET,HOWARD STREET,102R,nan,42.00098816518709,-71.08173354760798,250056002023007
M_236219_860441,666 TURNPIKE STREET,TURNPIKE STREET,666,nan,41.99350777369114,-71.06287033129338,250056002023004
M_233947_860916,142R HOWARD STREET,HOWARD STREET,142R,nan,41.99788585131229,-71.09026328531992,250056002023010
M_234606_861556,74R HOWARD STREET,HOWARD STREET,74R,nan,42.003619134654514,-71.08227151990366,250056002023007
M_234170_861577,74R HOWARD STREET,HOWARD STREET,74R,nan,42.00382730558874,-71.08753316065888,250056002023010
M_235528_861574,585R TURNPIKE STREET,TURNPIKE STREET,585R,nan,42.00373999746154,-71.07114116513979,250056002023007
M_233997_861808,68R HOWARD STREET,HOWARD STREET,68R,nan,42.00591456231102,-71.08960799925154,250056002023009
M_232762_864057,44R CORNERSTONE DRIVE,CORNERSTONE DRIVE,44R,nan,42.02621532055738,-71.1043900662039,250056002041002
M_234145_862510,276 FOUNDRY STREET,FOUNDRY STREET,276,nan,42.01222839400541,-71.08778050355562,250056002023009
M_233956_860334,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99264558203527,-71.09018840831553,250056002023010
M_233922_860340,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99270107143838,-71.09059839706813,250056002023010
M_233688_860369,172R HOWARD STREET,HOWARD STREET,172R,nan,41.9929722423897,-71.09342081102358,250056002023010
M_233898_860344,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99273812113569,-71.09088781494442,250056002023010
M_234532_860287,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99219730283894,-71.08323960277004,250056002023010
M_233654_860378,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99305472990306,-71.09383063228779,250056002023010
M_234456_860256,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99192154230085,-71.08415864231858,250056002023010
M_234587_860310,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99240195570583,-71.08257446997466,250056002023010
M_234318_860312,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99243176842376,-71.0858208238586,250056002023010
M_234751_860197,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99137734776461,-71.08060191499881,250056002023010
M_234457_860406,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99327198288111,-71.08413774759323,250056002023010
M_233873_860380,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99306331671154,-71.09118745087963,250056002023010
M_234429_860436,172R HOWARD STREET,HOWARD STREET,172R,nan,41.993543308338296,-71.08447391098821,250056002023010
M_233840_860391,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99316377558612,-71.0915850854475,250056002023010
M_233819_860398,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99322770324026,-71.09183812628079,250056002023010
M_236781_859649,752R TURNPIKE STREET,TURNPIKE STREET,752R,nan,41.98635109316597,-71.05613737618035,250056002023004
M_236693_859862,742R TURNPIKE STREET,TURNPIKE STREET,742R,nan,41.98827289717682,-71.05718597176785,250056002023004
M_236411_859871,752R TURNPIKE STREET,TURNPIKE STREET,752R,nan,41.98836705637511,-71.06058855011857,250056002023004
M_236641_860521,732R TURNPIKE STREET,TURNPIKE STREET,732R,nan,41.9942084460994,-71.0577722683937,250056002023004
M_234249_860607,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99509073477205,-71.08663630827705,250056002023010
M_234417_860703,172R HOWARD STREET,HOWARD STREET,172R,nan,41.995947696419336,-71.08460304419272,250056002023010
M_235712_860860,703 TURNPIKE STREET,TURNPIKE STREET,703,nan,41.99730335201436,-71.06896369057911,250056002023007
M_234568_860642,172R HOWARD STREET,HOWARD STREET,172R,nan,41.9953918642675,-71.08278417563642,250056002023010
M_235135_861291,593R TURNPIKE STREET,TURNPIKE STREET,593R,nan,42.0012097792316,-71.07590197829003,250056002023007
M_234086_861397,88R HOWARD STREET,HOWARD STREET,88R,nan,42.002210378366776,-71.08855759157935,250056002023010
M_234806_860919,102R HOWARD STREET,HOWARD STREET,102R,nan,41.997875239921726,-71.07989523305292,250056002023011
M_235188_861447,585R TURNPIKE STREET,TURNPIKE STREET,585R,nan,42.002611906547976,-71.07525287416482,250056002023007
M_236466_861534,574R TURNPIKE STREET,TURNPIKE STREET,574R,nan,42.00333684778649,-71.05982124814918,250056002023004
M_236463_861601,570R TURNPIKE STREET,TURNPIKE STREET,570R,nan,42.00394020194889,-71.0598532870046,250056002023004
M_234585_860912,102R HOWARD STREET,HOWARD STREET,102R,nan,41.99782198616653,-71.08256305061538,250056002023010
M_234706_861140,102R HOWARD STREET,HOWARD STREET,102R,nan,41.99986937994196,-71.08108910270235,250056002023007
M_235080_861633,553R TURNPIKE STREET,TURNPIKE STREET,553R,nan,42.004291339091154,-71.07654535243384,250056002023007
M_235466_861775,553R TURNPIKE STREET,TURNPIKE STREET,553R,nan,42.00555244703049,-71.07187737717963,250056002023007
M_235697_860832,705 TURNPIKE STREET,TURNPIKE STREET,705,nan,41.99705194424663,-71.06914644142005,250056002023007
M_230518_864222,26 POQUANTICUT AVENUE,POQUANTICUT AVENUE,26,nan,42.02779134697386,-71.13147801003876,250056002033043
M_236490_860816,666R TURNPIKE STREET,TURNPIKE STREET,666R,nan,41.996871428142086,-71.05957630190774,250056002023004
M_234629_860790,172R HOWARD STREET,HOWARD STREET,172R,nan,41.99672165287871,-71.08203919969826,250056002023010
M_234078_861630,74R HOWARD STREET,HOWARD STREET,74R,nan,42.00430847631036,-71.08864059210332,250056002023010
M_235385_861714,553R TURNPIKE STREET,TURNPIKE STREET,553R,nan,42.00500690735647,-71.0728588278857,250056002023007
M_232531_862944,390R FOUNDRY STREET,FOUNDRY STREET,390R,nan,42.01620435829392,-71.10724129864109,250056002041011
M_228770_867811,257 MASSAPOAG AVENUE,MASSAPOAG AVENUE,257,nan,42.060169903261325,-71.152409240062,250056002032013
